Text,Useful
"@comcastcares It happens every night, like in between 2 4 am. Wow. I appreciate the response. Damn #Sprint y'all have no type of live for your customers..",True
My Flight: a review of British Airways Club World https://t.co/KLAWR8EoFR https://t.co/SjCcxoiup3,True
@116690 All of the prizes are located in our #TMobileTuesdays app! Hopefully next week will have you falling head over heels. *JamieK,True
@116009 Glad to help!  Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions.,False
"@DellCares dell 2350 error 931.01, how can i resolve it, i am in Afghanistan",True
help me @115911,True
"@AskeBay Top Seller rating was revoked after hurricane. Ebay keeps telling me they will fix it, but almost 6 wks and still NOTHING is fixed!",True
"@120298 Hi,provide us with the M-pesa transaction ID for assistance with the reversal.^EA",False
@ArbysCares I have responded via email. the ball is in your court. Do something with it.,True
"@VerizonSupport I finally got someone that helped me, thanks!",True
@tesco you don't require users to validate their email address they're entering for tescodirect . receiving someone elses order/account info,True
"@118994 Hello, Jimmy. Just checking in to see if you are still experiencing XFINITY service issues. -GO",False
"@119676 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help. -Dan",False
"@AskLyft Yo guys, somehow my profile doesn't have my name. I'm showing up as ""null."" How do I fix this?",True
"@120515 Hi James, I believe this train attached at Salisbury and should have 10 coaches. ^MB",False
"@SpotifyCares That stinks. Can you make it a feature, off by default, that I can enable?",True
@119865 Please DM your account email address.,False
"@VerizonSupport Hi Jay, I was using the my Fios app",True
"@118909 We would like to review. Please follow and DM with full name, location on reservation and your email address. Thank you. -AM",False
@117094 I'm sorry for the wait! Please let us know if it does not arrive by 8PM. We want to make sure you receive the order. ^DD,False
@120227 Sorry about that! Could you kindly confirm if you have filled in the details with the link provided earlier? ^PB,False
"@115949 Head to the multi-storey car park, outside you will see a sign for rail replacement. Phil.",False
Q: Is an @115877 car decal needed to start delivering / earning?,True
"@116976 You're very welcome, my friend. -Becky",False
@119556 Sorry about the bumpy ride but I'm happy to hear you are doing well and our crew was great through it all! 😊 *HDG,False
@Uber_Support How long does it take to get approved as a driver?,True
@117155 We have some of the best crew in the business and want you to know that we're glad to have you fly with us today. #smilesfromustoyou!,False
@118312  Here to assist! Troubleshooting steps for the error code CE-34878-0 are available here: https://t.co/W7AhTUulnd,False
"@120316 When the product is out for delivery, it will be delivered before 8 pm. Kindly wait until then. Do keep us posted. ^AK",False
"@117242 @marksandspencer @117241 @117246 @117247 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117243 @117252 Clearly you've been saving the BEST til last! 😉💁
Enjoy 😘",True
"@115762 Have you redeemed that on your https://t.co/4YBn633EOk account? Even tho it says beta code, your pre order bonus are linked. ^KO",False
"@AskPlayStation not sure why my CC in my acct had an incorrect date, but my renewal for ps+ failed. How can I correct this?",True
Regranned from dean.stantin  -  🗽Coast —&gt; Coast ⛰ @alaskaair #b737900er #boeing #row25lyfe… https://t.co/MZNYK6TLzz,True
"@117968 If you complete an achievement, but don't earn the award, you will earn the award within 9 days of completing the challenge.",False
"@116022 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help.  -Dan",False
@115911 it’s really stupid that we pay all this money for our phones and we don’t get signal where we live,True
@CoxHelp Is there an ETA on where service will be restored? I’ve heard a lot of conflicting info. From 10pm 2nt to Friday. 🤦🏻‍♀️🤷🏻‍♀️,True
"@116622 We understand your concerns, and want to help. Which device is this happening on?",False
"@119775 We sincerely apologies for the inconvenience caused, however based on AirAsia terms and conditions, &gt;&gt;&gt;",False
@118412 This is incredibly concerning. Please write to us ASAP so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky,False
"@116670 Hi Jake, our short-haul Euro traveller cabin operates a buy on board menu, all other flights have complimentary meals. ^Helen",False
@AlaskaAir we are past the 30 min mark and no luggage. No baggage agent either. Flight 670 Seattle to Austin,True
@TMobileHelp @118396 Gotta love bots. :),True
"@117514 Hi there, we're here to help! Send us a note via https://t.co/w7r2O6dMbU so our team can connect.",False
@115888 web player gets broken sound in Chrome and does not work at all in Safari. Nice work.,True
@118170 Sorry to hear that! Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,False
@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,False
@Ask_Spectrum is there an internet outage in 91604?,True
@DoorDash_Help Done,True
@119798 I'm sorry about that. Could you confirm sharing your details in the link shared earlier? ^GK,False
@AppleSupport my phone was acting up. I then restarted it and now all it does is stay on the apple logo when I turn it on. Wtf,True
@116722 @ChipotleTweets Maybe they are just charging for the extra step to turn tortillas into chips?,True
@116084 I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: https://t.co/hApLpMlfHN ^BL,False
"@116128 Hmm, let's see. Could you confirm the exact Spotify version of your desktop app? /KB",False
Getting sick on a plane is no fun!! Thanks to my @SouthwestAir flight attendants &amp; my charades champ bf for being quick &amp; calm. #TexasBound,True
@ChipotleTweets @118973 🤦🏻‍♂️,True
@GoDaddyHelp Could you pls follow me so I can DM a question? I got email purporting to be from GoDaddy but sending address looks suspect.,True
@115778 Any chance yall are gonna EVER fix the stuck hand tool and constant stuck drag selection? The only version I can use is 2015.,True
I see u ignoring me @115955 you have a lot of nerve making it impossible to watch @1046 😡,True
@119358 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,False
@118270 @TMobileHelp I don’t know I just wanted to win lol,True
@AmazonHelp Thanks a lot for helping your consumers we always grateful to u. There is no online shopping app where problems not occur but to help,True
@118042 Would you mind providing more details about the issue? We'd certainly follow up. ^Raj https://t.co/iuwZCjz4Or,False
Boorito!!! One of my favorite Halloween traditions. ❤️👻✨🥑🌽🥗 @ChipotleTweets https://t.co/rLKJ3uvw7c,True
"@119399 We're always happy to give you a lift, Amanda! Thanks for thinking of us to meet your travel needs today. See you soon! ^MK",False
@comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only want regular broadcast games recorded like TiVo does.,True
"@118307 Hello, I do apologize for the internet issues. Could you please DM us an account number or telephone number? So we can assist you. -BA",False
@CoxHelp @116021 So I guess if I'm a Cox customer I just don't get to watch World Series... no big it comes on every day.,True
@BofA_Help Thank you call me tomorrow afternoon 3:00 pm (706)614-7640,True
@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet.  Still don't know delivery date.,True
"@116473 @Delta Despite your troubles getting here, welcome to MN!!",True
"@120174 This feature, as of now isn't available. It will soon be available. Kindly stay tuned! ^HR",False
"Just a shout out to @comcastcares .. it may have taken a bit, but I gotta say some rather helpful employees did in fact make a difference for me today. Ty!👍👏😊",True
"@Tesco Hi there, will the Tesco store in Monkspath have copies of Call of Duty WW2 to buy at midnight release?",True
